City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Weather,Wind Speed
261,Parainen,15,NE,2021-06-01 02:09:18,87,60.3067,22.301,50.14,few clouds,8.95
262,Chapais,35,NE,2021-06-01 02:09:18,65,49.7834,-74.8492,52.25,scattered clouds,2.55
263,Seaca De Camp,82,NE,2021-06-01 02:09:18,91,43.9333,23.2167,53.87,broken clouds,7.2
264,Riihimaki,100,NE,2021-06-01 02:09:19,94,60.7377,24.7773,49.21,overcast clouds,7.67
265,Bambous Virieux,18,NE,2021-06-01 02:09:19,79,-20.3428,57.7575,70.21,light rain,9.26
266,Mareeba,54,NE,2021-06-01 02:09:19,65,-17.0,145.4333,76.44,broken clouds,7.49
267,Fuerte Olimpo,63,NE,2021-06-01 02:09:19,65,-21.0415,-57.8738,67.05,broken clouds,1.1
268,Puyang,100,NE,2021-06-01 02:09:20,84,29.4603,119.8861,69.69,light rain,1.54
269,Nador,75,NE,2021-06-01 02:06:33,88,35.174,-2.9287,66.45,light rain,8.79
270,Cockburn Town,100,NE,2021-06-01 02:05:09,79,21.4612,-71.1419,79.93,overcast clouds,20.22
271,San Jose,75,NE,2021-06-01 02:07:11,39,37.3394,-121.895,90.28,broken clouds,8.01
272,Graaff-Reinet,8,NE,2021-06-01 02:09:20,88,-32.2522,24.5308,43.36,clear sky,2.01
273,Tucano,8,NE,2021-06-01 02:09:20,97,-10.9631,-38.7867,68.23,clear sky,3.06
274,Corsicana,90,NE,2021-06-01 02:09:20,94,32.0954,-96.4689,73.49,mist,5.99
275,Pontianak,20,NE,2021-06-01 02:09:20,84,-0.0333,109.3333,84.18,few clouds,2.91
276,Kurandvad,53,NE,2021-06-01 02:09:21,78,16.6833,74.5833,77.11,broken clouds,7.07
277,Riyadh,0,NE,2021-06-01 02:06:18,20,24.6877,46.7219,86.05,clear sky,0.0
278,Kiama,91,NE,2021-06-01 02:09:21,48,-34.6833,150.8667,70.25,overcast clouds,2.66
279,Bonthe,100,NE,2021-06-01 02:09:21,86,7.5264,-12.505,77.92,overcast clouds,8.14
280,Agua Fria,100,NE,2021-06-01 02:09:21,62,13.4689,-87.5511,84.6,overcast clouds,1.34
281,Ornskoldsvik,100,NE,2021-06-01 02:09:22,81,63.2909,18.7153,45.55,overcast clouds,4.94
282,Namanga,88,NE,2021-06-01 02:09:22,91,-2.5433,36.7905,59.22,overcast clouds,2.62
283,Sinjar,8,NE,2021-06-01 02:09:22,21,36.3209,41.8754,76.95,clear sky,5.3
284,Amapa,100,NE,2021-06-01 02:09:22,99,1.0,-52.0,72.32,overcast clouds,2.08
285,Angola,60,NE,2021-06-01 02:09:23,49,-12.5,18.5,47.39,broken clouds,3.51
286,Eureka,99,NE,2021-06-01 02:09:23,70,40.8021,-124.1637,62.2,overcast clouds,1.01
287,Portland,40,NE,2021-06-01 02:09:23,40,45.5234,-122.6762,86.04,scattered clouds,3.0
288,Jimma,57,NE,2021-06-01 02:09:23,87,7.6667,36.8333,59.97,broken clouds,1.9
289,Hambantota,0,NE,2021-06-01 02:09:24,89,6.1241,81.1185,80.94,clear sky,20.76
290,Karratha,95,NE,2021-06-01 02:09:24,37,-20.7377,116.8463,73.0,overcast clouds,19.06
291,Maneadero,17,NE,2021-06-01 02:09:24,75,31.7167,-116.5667,64.09,few clouds,1.99
292,Batagay-Alyta,95,NE,2021-06-01 02:09:24,62,67.8006,130.4114,49.77,overcast clouds,2.13
293,Camacha,40,NE,2021-06-01 02:09:24,82,33.0833,-16.3333,60.22,scattered clouds,0.0
294,Shingu,91,NE,2021-06-01 02:09:25,67,33.7333,135.9833,68.92,overcast clouds,5.95
295,Tura,78,NE,2021-06-01 02:09:25,90,25.5198,90.2201,77.0,broken clouds,3.76
296,Rio Claro,31,NE,2021-06-01 02:06:17,96,-22.4114,-47.5614,55.8,scattered clouds,2.33
297,Lyngseidet,80,NE,2021-06-01 02:09:25,83,69.5763,20.2189,45.46,broken clouds,3.09
298,Santa Maria,59,NE,2021-06-01 02:06:57,76,-29.6842,-53.8069,49.3,broken clouds,3.85
299,Nianzishan,99,NE,2021-06-01 02:09:25,71,47.5167,122.8833,53.35,overcast clouds,15.39
300,Baihar,52,NE,2021-06-01 02:09:26,35,22.1,80.55,89.8,broken clouds,3.31
301,Ahipara,3,NE,2021-06-01 02:09:26,67,-35.1667,173.1667,62.53,clear sky,13.53
302,Nouadhibou,1,NE,2021-06-01 02:09:26,87,20.931,-17.0347,65.34,clear sky,22.73
303,Peniche,100,NE,2021-06-01 02:09:27,92,39.3558,-9.3811,65.62,overcast clouds,6.44
304,Ugoofaaru,39,NE,2021-06-01 02:09:27,68,5.6667,73.0,83.66,scattered clouds,17.54
305,Muros,34,NE,2021-06-01 02:09:27,87,42.7762,-9.0603,62.24,scattered clouds,6.15
306,Locri,9,NE,2021-06-01 02:09:27,85,38.2414,16.2623,64.17,clear sky,6.8
307,Whitehorse,100,NE,2021-06-01 02:09:27,66,60.7161,-135.0538,56.01,overcast clouds,13.0
308,Rabo De Peixe,20,NE,2021-06-01 02:09:28,77,37.8,-25.5833,60.31,few clouds,15.64
309,Banda Aceh,78,NE,2021-06-01 02:09:28,70,5.5577,95.3222,84.06,broken clouds,7.9
310,Tommot,17,NE,2021-06-01 02:09:28,42,58.9564,126.2925,69.49,few clouds,8.19
311,Tazovskiy,1,NE,2021-06-01 02:09:28,58,67.4667,78.7,39.94,clear sky,10.29
312,Seoul,90,NE,2021-06-01 02:09:29,64,37.5683,126.9778,74.71,overcast clouds,6.26
313,Hamilton,1,NE,2021-06-01 02:05:21,72,39.1834,-84.5333,64.29,clear sky,1.36
314,Olafsvik,86,NE,2021-06-01 02:09:29,82,64.8945,-23.7142,44.47,light rain,20.07
315,Westport,1,NE,2021-06-01 02:05:57,87,41.1415,-73.3579,60.06,clear sky,4.72
316,Qandala,100,NE,2021-06-01 02:09:29,58,11.472,49.8728,87.94,overcast clouds,0.96
317,Rosa Zarate,67,NE,2021-06-01 02:09:29,98,0.3333,-79.4667,72.88,moderate rain,2.68
318,Severo-Kurilsk,100,NE,2021-06-01 02:09:29,97,50.6789,156.125,37.29,light rain,22.44
319,Biak,54,NE,2021-06-01 02:09:30,72,-0.9131,122.8766,82.44,broken clouds,5.86
320,Chicama,100,NE,2021-06-01 02:09:30,84,-7.8447,-79.1469,63.14,overcast clouds,6.46
321,Ust-Nera,100,NE,2021-06-01 02:09:30,68,64.5667,143.2,54.99,light rain,3.98
322,Omboue,100,NE,2021-06-01 02:09:31,90,-1.5746,9.2618,76.03,overcast clouds,6.89
323,Maceio,75,NE,2021-06-01 02:05:51,94,-9.6658,-35.7353,74.64,mist,5.41
324,Lewiston,20,NE,2021-06-01 02:07:15,93,44.1003,-70.2148,54.48,few clouds,5.75
325,Odweyne,6,NE,2021-06-01 02:09:31,66,9.4092,45.064,72.48,clear sky,14.34
326,Vila,80,NE,2021-06-01 02:09:31,92,42.0304,-8.1588,52.74,broken clouds,3.27
327,Kouroussa,94,NE,2021-06-01 02:09:31,80,10.65,-9.8833,75.04,overcast clouds,6.08
328,Sandwick,90,NE,2021-06-01 02:09:31,93,60.0,-1.25,46.22,overcast clouds,21.12
329,Beringovskiy,57,NE,2021-06-01 02:09:32,82,63.05,179.3167,35.29,broken clouds,11.79
330,Mopipi,0,NE,2021-06-01 02:09:32,82,-21.1833,24.8833,53.58,clear sky,2.08
331,Serrinha,64,NE,2021-06-01 02:09:32,96,-11.6642,-39.0075,67.28,broken clouds,4.85
332,Isangel,87,NE,2021-06-01 02:09:33,61,-19.55,169.2667,74.41,overcast clouds,14.18
333,Poum,98,NE,2021-06-01 02:09:33,59,-20.2333,164.0167,73.06,overcast clouds,20.78
334,Atherton,12,NE,2021-06-01 02:09:33,77,53.5237,-2.4935,60.35,few clouds,1.99
335,Provideniya,0,NE,2021-06-01 02:09:33,57,64.3833,-173.3,46.51,clear sky,8.95
336,Guangshui,75,NE,2021-06-01 02:09:33,61,31.6199,113.9978,85.3,broken clouds,1.21
337,Vanimo,100,NE,2021-06-01 02:09:34,95,-2.6741,141.3028,77.32,overcast clouds,7.16
338,Muzhi,55,NE,2021-06-01 02:09:34,48,65.3667,64.6667,47.03,broken clouds,11.86
339,Hualmay,100,NE,2021-06-01 02:09:34,89,-11.0964,-77.6139,64.65,overcast clouds,7.47
340,Majene,5,NE,2021-06-01 02:07:16,72,-3.5403,118.9707,83.7,clear sky,9.4
341,San Pedro,40,NE,2021-06-01 02:09:34,62,14.35,121.0167,92.43,scattered clouds,7.11
342,Ambon,40,NE,2021-06-01 02:09:35,79,-3.6954,128.1814,84.34,scattered clouds,14.09
343,Mindelo,20,NE,2021-06-01 02:09:35,78,16.8901,-24.9804,72.95,few clouds,13.8
344,Kiunga,100,NE,2021-06-01 02:09:35,85,-6.1219,141.2906,80.11,overcast clouds,4.25
345,Bac Lieu,93,NE,2021-06-01 02:09:35,67,9.285,105.7244,86.88,overcast clouds,10.56
346,Altamont,1,NE,2021-06-01 02:09:36,17,42.2068,-121.7372,85.89,clear sky,3.0
347,Nakhon Ratchasima,0,NE,2021-06-01 02:09:36,69,15.0,102.1667,92.14,clear sky,7.9
348,Port Alfred,62,NE,2021-06-01 02:09:36,83,-33.5906,26.891,56.44,broken clouds,16.6
349,Buala,99,NE,2021-06-01 02:09:36,80,-8.145,159.5921,82.98,light rain,11.01
350,Dingle,100,NE,2021-06-01 02:09:37,69,10.9995,122.6711,85.69,light rain,1.95
351,Dudinka,97,NE,2021-06-01 02:09:37,86,69.4058,86.1778,32.23,overcast clouds,7.29
352,Hasaki,0,NE,2021-06-01 02:09:37,70,35.7333,140.8333,73.18,clear sky,7.18
353,Akdepe,0,NE,2021-06-01 02:09:37,47,42.0551,59.3788,77.09,clear sky,13.18
354,Basco,77,NE,2021-06-01 02:09:37,76,20.4487,121.9702,84.33,broken clouds,5.53
355,Paita,99,NE,2021-06-01 02:09:38,81,-5.0892,-81.1144,68.49,overcast clouds,15.48
356,Zhongxing,90,NE,2021-06-01 02:07:09,39,33.7039,118.6792,83.57,overcast clouds,8.46
357,Nacogdoches,1,NE,2021-06-01 02:09:38,91,31.6002,-94.6335,75.56,clear sky,5.75
358,Luanda,54,NE,2021-06-01 02:06:58,93,-8.8368,13.2343,72.64,broken clouds,6.22
359,San Policarpo,100,NE,2021-06-01 02:09:38,85,12.1791,125.5072,83.41,overcast clouds,15.99
360,Ponta Delgada,20,NE,2021-06-01 02:09:38,77,37.7333,-25.6667,61.52,few clouds,17.27
361,Ulladulla,69,NE,2021-06-01 02:09:39,31,-35.35,150.4667,69.87,broken clouds,3.62
362,Aberdeen,10,NE,2021-06-01 02:09:39,96,57.1437,-2.0981,48.49,clear sky,3.44
363,Rauma,40,NE,2021-06-01 02:09:39,84,61.1272,21.5113,48.24,scattered clouds,7.67
364,Evensk,5,NE,2021-06-01 02:09:39,50,61.95,159.2333,52.43,clear sky,0.34
365,Sept-Iles,100,NE,2021-06-01 02:08:05,95,50.2001,-66.3821,43.05,overcast clouds,1.99
366,Kamaishi,94,NE,2021-06-01 02:09:39,78,39.2667,141.8833,58.66,overcast clouds,4.52
367,Oum Hadjer,91,NE,2021-06-01 02:09:40,17,13.2954,19.6966,96.33,overcast clouds,10.69
368,Tuatapere,94,NE,2021-06-01 02:09:40,72,-46.1333,167.6833,49.82,overcast clouds,2.68
369,Susehri,5,NE,2021-06-01 02:09:40,77,40.1644,38.0867,55.29,clear sky,2.28
370,Roblin,96,NE,2021-06-01 02:09:40,62,51.23,-101.3565,60.76,overcast clouds,8.41
371,Pecos,1,NE,2021-06-01 02:09:41,72,31.4229,-103.4932,69.82,clear sky,4.61
372,Vestmanna,75,NE,2021-06-01 02:09:41,93,62.1564,-7.1664,45.52,broken clouds,12.66
373,Trowbridge,59,NE,2021-06-01 02:05:05,86,51.3189,-2.2086,57.58,broken clouds,6.89
374,Verkhnya Syrovatka,100,NE,2021-06-01 02:09:41,92,50.829,34.9586,41.43,overcast clouds,10.25
375,Grindavik,75,NE,2021-06-01 02:09:41,81,63.8424,-22.4338,43.27,broken clouds,22.5
376,Sao Filipe,64,NE,2021-06-01 02:09:41,78,14.8961,-24.4956,72.93,broken clouds,8.39
377,Tuensang,100,NE,2021-06-01 02:09:42,99,26.2833,94.8333,69.67,overcast clouds,1.32
378,Kropotkin,100,NE,2021-06-01 02:09:42,89,45.4375,40.5756,60.8,light rain,7.36
379,Constantine,100,NE,2021-06-01 02:09:15,89,36.365,6.6147,65.19,overcast clouds,4.85
380,Dicabisagan,100,NE,2021-06-01 02:09:42,62,17.0818,122.4157,88.9,overcast clouds,6.17
381,Itanagar,100,NE,2021-06-01 02:09:42,98,27.1,93.6167,72.82,overcast clouds,1.52
382,Kavaratti,100,NE,2021-06-01 02:09:43,76,10.5669,72.642,83.28,overcast clouds,18.5
383,Sawakin,0,NE,2021-06-01 02:09:43,42,19.1059,37.3321,88.41,clear sky,9.35
384,Kovylkino,68,NE,2021-06-01 02:09:43,90,54.0388,43.9139,42.66,broken clouds,5.3
385,Caravelas,31,NE,2021-06-01 02:09:43,83,-17.7125,-39.2481,71.8,scattered clouds,4.23
386,Jinja,98,NE,2021-06-01 02:09:44,84,0.439,33.2032,67.93,overcast clouds,7.58
387,Moron,100,NE,2021-06-01 02:09:44,63,-34.6534,-58.6198,62.98,moderate rain,1.01
388,Valparaiso,17,NE,2021-06-01 02:09:44,65,-33.0393,-71.6273,64.47,few clouds,12.8
389,Pisco,90,NE,2021-06-01 02:09:44,82,-13.7,-76.2167,64.45,overcast clouds,10.36
390,Oktyabrskoye,63,NE,2021-06-01 02:09:45,88,43.0645,44.7417,62.35,broken clouds,3.2
391,Dahod,0,NE,2021-06-01 02:09:45,67,22.8333,74.2667,81.72,clear sky,13.11
392,Hun,0,NE,2021-06-01 02:09:45,38,29.1268,15.9477,74.77,clear sky,7.99
393,Najran,2,NE,2021-06-01 02:09:45,15,17.4924,44.1277,72.3,clear sky,2.89
394,Kirensk,74,NE,2021-06-01 02:09:46,60,57.7853,108.1119,59.41,broken clouds,7.16
395,Puro,100,NE,2021-06-01 02:09:46,70,12.4841,123.3827,86.0,overcast clouds,6.24
396,Maldonado,68,NE,2021-06-01 02:09:46,86,-34.6667,-54.9167,55.22,broken clouds,7.07
397,Saposoa,98,NE,2021-06-01 02:09:46,99,-6.934,-76.7716,72.21,overcast clouds,1.36
398,Davila,56,NE,2021-06-01 02:09:46,67,18.4726,120.5763,89.58,broken clouds,5.82
399,Radyvyliv,21,NE,2021-06-01 02:09:47,92,50.1299,25.2558,42.22,few clouds,3.42
400,Dwarka,69,NE,2021-06-01 02:09:47,74,22.2394,68.9678,84.06,broken clouds,14.56
401,Rawlins,1,NE,2021-06-01 02:09:47,18,41.7911,-107.2387,64.33,clear sky,10.36
402,Bathsheba,40,NE,2021-06-01 02:09:47,61,13.2167,-59.5167,81.21,scattered clouds,17.11
403,Geraldton,0,NE,2021-06-01 02:09:48,72,-28.7667,114.6,61.21,clear sky,10.98
404,Batagay,64,NE,2021-06-01 02:09:48,55,67.6333,134.6333,57.99,broken clouds,4.27
405,Aktash,14,NE,2021-06-01 02:09:48,37,50.3,87.7333,52.79,few clouds,2.62
406,Tokur,52,NE,2021-06-01 02:09:48,41,53.1333,132.9,64.2,broken clouds,2.39
407,Cervo,19,NE,2021-06-01 02:09:49,91,43.6702,-7.4101,63.19,few clouds,3.96
408,Kuusamo,0,NE,2021-06-01 02:09:49,71,65.9667,29.1833,46.44,clear sky,3.44
409,Dayong,100,NE,2021-06-01 02:09:49,88,25.0209,118.2898,76.68,overcast clouds,1.66
410,Ciudad Ojeda,10,NE,2021-06-01 02:09:49,80,10.1964,-71.3082,79.12,clear sky,6.38
411,Srivardhan,26,NE,2021-06-01 02:09:50,80,18.0333,73.0167,81.86,scattered clouds,5.01
412,Quarai,29,NE,2021-06-01 02:09:50,84,-30.3875,-56.4514,49.21,scattered clouds,5.01
413,Say,32,NE,2021-06-01 02:09:50,21,13.1007,2.3689,90.72,scattered clouds,1.01
414,Viedma,100,NE,2021-06-01 02:09:50,65,-40.8135,-62.9967,59.58,overcast clouds,20.76
415,Ilheus,93,NE,2021-06-01 02:09:51,90,-14.7889,-39.0494,69.78,overcast clouds,3.42
416,Catole Do Rocha,100,NE,2021-06-01 02:06:40,74,-6.3439,-37.7467,76.12,overcast clouds,8.7
417,Kaohsiung,75,NE,2021-06-01 02:09:51,73,22.6163,120.3133,87.89,broken clouds,5.01
418,Quelimane,66,NE,2021-06-01 02:09:51,86,-17.8786,36.8883,65.57,broken clouds,1.19
419,Quatre Cocos,21,NE,2021-06-01 02:09:51,81,-20.2078,57.7625,70.09,light rain,9.31
420,Port Blair,11,NE,2021-06-01 02:09:51,73,11.6667,92.75,84.45,few clouds,1.45
421,Umea,0,NE,2021-06-01 02:09:52,87,63.8284,20.2597,44.91,clear sky,5.75
422,College,75,NE,2021-06-01 02:09:52,37,64.8569,-147.8028,70.59,broken clouds,5.75
423,Linhares,23,NE,2021-06-01 02:09:52,96,-19.3911,-40.0722,68.85,few clouds,2.64
424,Kapit,56,NE,2021-06-01 02:09:52,65,2.0167,112.9333,86.72,broken clouds,0.34
425,Fukue,26,NE,2021-06-01 02:09:53,71,32.6881,128.8419,72.54,scattered clouds,7.81
426,Dalvik,67,NE,2021-06-01 02:09:53,70,65.9702,-18.5286,46.26,broken clouds,8.5
427,Blagoyevo,89,NE,2021-06-01 02:09:53,65,63.3667,47.9167,47.88,overcast clouds,9.31
428,Serowe,0,NE,2021-06-01 02:09:53,94,-22.3833,26.7167,50.86,clear sky,7.27
429,Komsomolskiy,48,NE,2021-06-01 02:09:54,27,40.4272,71.7189,77.72,scattered clouds,4.61
430,Nome,40,NE,2021-06-01 02:09:54,47,64.5011,-165.4064,63.16,scattered clouds,12.66
431,Surt,24,NE,2021-06-01 02:09:54,62,31.2089,16.5887,70.68,few clouds,7.87
432,Bethanien,0,NE,2021-06-01 02:09:54,89,-26.502,17.1583,41.47,clear sky,3.8
433,Makokou,100,NE,2021-06-01 02:09:54,99,0.5738,12.8642,70.61,overcast clouds,2.86
434,Weihe,100,NE,2021-06-01 02:09:55,69,32.9952,105.3247,65.48,overcast clouds,1.79
435,Bantry,100,NE,2021-06-01 02:09:55,95,51.6833,-9.45,53.08,moderate rain,1.34
436,Zirandaro,66,NE,2021-06-01 02:09:55,50,18.45,-100.9833,89.04,broken clouds,5.73
437,Morgan City,1,NE,2021-06-01 02:09:55,83,29.6994,-91.2068,76.05,clear sky,6.51
438,Lorengau,99,NE,2021-06-01 02:09:56,85,-2.0226,147.2712,82.18,moderate rain,10.85
439,Bone,67,NE,2021-06-01 02:09:56,86,51.9669,12.1396,49.71,broken clouds,0.49
440,Santa Ana,40,NE,2021-06-01 02:09:56,71,33.7456,-117.8678,83.79,scattered clouds,3.0
441,Lagoa,96,NE,2021-06-01 02:09:56,72,39.05,-27.9833,59.72,overcast clouds,20.71
442,Srednekolymsk,6,NE,2021-06-01 02:09:57,24,67.45,153.6833,67.53,clear sky,13.4
443,Kamina,40,NE,2021-06-01 02:09:57,53,-8.7386,24.9906,57.74,scattered clouds,3.13
444,Hurricane,9,NE,2021-06-01 02:09:57,11,37.1753,-113.2899,93.54,clear sky,11.99
445,Fortuna,100,NE,2021-06-01 02:09:57,65,40.5982,-124.1573,61.93,overcast clouds,1.99
446,Roebourne,92,NE,2021-06-01 02:09:58,35,-20.7833,117.1333,73.45,overcast clouds,19.73
447,Nuevo Casas Grandes,7,NE,2021-06-01 02:09:58,11,30.4167,-107.9167,80.74,clear sky,10.0
448,Prince George,75,NE,2021-06-01 02:07:09,75,53.9166,-122.753,66.25,broken clouds,1.01
449,Broome,97,NE,2021-06-01 02:09:58,73,42.2506,-75.833,56.39,overcast clouds,1.32
450,Blythe,1,NE,2021-06-01 02:09:58,12,33.6103,-114.5964,99.05,clear sky,13.94
451,Banyo,100,NE,2021-06-01 02:09:58,97,6.75,11.8167,66.11,light rain,2.1
452,Nanortalik,18,NE,2021-06-01 02:09:59,93,60.1432,-45.2371,37.11,few clouds,12.01
453,Karaton,98,NE,2021-06-01 02:09:59,77,-6.3424,106.1045,86.9,overcast clouds,2.19
454,Springville,40,NE,2021-06-01 02:09:59,25,40.1652,-111.6107,78.82,scattered clouds,3.69
455,Ambulu,59,NE,2021-06-01 02:09:59,68,-8.345,113.6058,81.64,broken clouds,2.19
456,Loa Janan,96,NE,2021-06-01 02:10:00,76,-0.583,117.095,84.13,overcast clouds,5.28
457,Launceston,75,NE,2021-06-01 02:10:00,80,-41.45,147.1667,55.04,broken clouds,5.01
458,Helong,100,NE,2021-06-01 02:10:00,97,42.5397,128.9972,53.46,light rain,3.27
459,Fort Nelson,100,NE,2021-06-01 02:10:01,37,58.8053,-122.7002,72.28,overcast clouds,3.8
460,Kangaba,88,NE,2021-06-01 02:10:01,54,11.9333,-8.4167,82.35,overcast clouds,4.81
461,Praia Da Vitoria,90,NE,2021-06-01 02:10:04,80,38.7333,-27.0667,59.76,overcast clouds,13.98
462,Morros,66,NE,2021-06-01 02:10:04,44,-9.4467,-46.3003,72.12,broken clouds,3.42
463,Tutoia,11,NE,2021-06-01 02:10:04,82,-2.7619,-42.2744,79.52,few clouds,7.02
464,Hami,5,NE,2021-06-01 02:10:05,9,42.8,93.45,78.62,clear sky,8.57
465,Naliya,87,NE,2021-06-01 02:10:05,67,23.2667,68.8333,85.44,overcast clouds,15.43
466,Zamardi,8,NE,2021-06-01 02:10:05,73,46.8849,17.9537,49.95,clear sky,1.99
467,Bonavista,100,NE,2021-06-01 02:10:05,82,48.6499,-53.1147,44.55,overcast clouds,16.37
468,Ashqelon,0,NE,2021-06-01 02:10:06,74,31.6693,34.5715,71.82,clear sky,0.16
469,Lahij,16,NE,2021-06-01 02:10:06,62,13.1667,44.5833,81.68,few clouds,8.21
470,Sakakah,17,NE,2021-06-01 02:06:29,14,29.9697,40.2064,83.84,few clouds,10.2
471,Inuvik,100,NE,2021-06-01 02:10:06,50,68.3499,-133.7218,43.57,overcast clouds,10.49
472,Ixtapa,100,NE,2021-06-01 02:10:06,67,20.7,-105.2,82.22,overcast clouds,1.01
473,Fort-Shevchenko,0,NE,2021-06-01 02:10:07,78,44.5086,50.263,69.1,clear sky,5.48
474,Goderich,100,NE,2021-06-01 02:10:07,79,43.7501,-81.7165,61.92,overcast clouds,9.37
475,Grand Gaube,4,NE,2021-06-01 02:10:07,80,-20.0064,57.6608,70.38,clear sky,4.0
476,Kishi,57,NE,2021-06-01 02:10:07,88,9.0833,3.85,74.57,broken clouds,11.61
477,Igrim,3,NE,2021-06-01 02:10:08,52,63.1906,64.4162,45.95,clear sky,9.78
478,Alugan,100,NE,2021-06-01 02:10:08,86,12.2188,125.4808,83.12,overcast clouds,15.08
479,Hirara,92,NE,2021-06-01 02:10:08,85,24.8,125.2833,80.17,overcast clouds,13.94
480,Mount Isa,91,NE,2021-06-01 02:10:08,41,-20.7333,139.5,80.37,overcast clouds,12.66
481,Cartagena Del Chaira,96,NE,2021-06-01 02:05:49,99,1.3349,-74.8429,70.86,overcast clouds,1.21
482,Mahon,0,NE,2021-06-01 02:10:09,94,39.8885,4.2658,64.96,clear sky,5.75
483,Coihaique,0,NE,2021-06-01 02:10:09,54,-45.5752,-72.0662,53.55,clear sky,5.75
484,Vestmannaeyjar,85,NE,2021-06-01 02:10:09,84,63.4427,-20.2734,45.14,overcast clouds,18.5
485,Hwange,95,NE,2021-06-01 02:10:09,58,-18.3693,26.5019,55.8,overcast clouds,2.13
486,Moosomin,100,NE,2021-06-01 02:06:24,50,50.1333,-101.6677,62.24,overcast clouds,8.77
487,General Pico,100,NE,2021-06-01 02:10:10,59,-35.6566,-63.7568,56.34,overcast clouds,10.07
488,Zlobin,20,NE,2021-06-01 02:10:10,59,45.2924,14.6541,52.9,few clouds,5.28
489,Cabedelo,22,NE,2021-06-01 02:10:10,83,-6.9811,-34.8339,75.87,few clouds,10.89
490,Byron Bay,70,NE,2021-06-01 02:10:10,65,-28.65,153.6167,74.05,broken clouds,5.14
491,Nanfeng,100,NE,2021-06-01 02:10:10,94,23.7434,111.7959,79.03,moderate rain,1.81
492,Piet Retief,100,NE,2021-06-01 02:10:11,96,-27.0071,30.8132,45.7,overcast clouds,2.86
493,Opuwo,0,NE,2021-06-01 02:10:11,28,-18.0607,13.84,58.6,clear sky,6.22
494,Tarakan,20,NE,2021-06-01 02:08:19,74,3.3,117.6333,87.3,few clouds,4.61
495,Sola,100,NE,2021-06-01 02:10:11,77,-13.8833,167.55,79.36,overcast clouds,14.58
496,Zhezkazgan,5,NE,2021-06-01 02:10:12,44,47.8043,67.7144,74.62,clear sky,5.73
497,Atamanovka,100,NE,2021-06-01 02:10:12,91,51.93,113.63,48.63,light rain,8.23
498,Gizo,88,NE,2021-06-01 02:10:12,82,-8.103,156.8419,82.51,light rain,21.36
499,Niamey,19,NE,2021-06-01 02:10:12,19,13.5137,2.1098,92.84,few clouds,5.23
500,Guerrero Negro,0,NE,2021-06-01 02:10:13,73,27.9769,-114.0611,62.89,clear sky,14.56
501,Luganville,89,NE,2021-06-01 02:10:13,75,-15.5333,167.1667,79.02,overcast clouds,11.48
502,Svetlyy,82,NE,2021-06-01 02:10:13,77,54.675,20.1347,50.05,broken clouds,7.92
503,Toropets,16,NE,2021-06-01 02:10:13,71,56.4978,31.6353,39.52,few clouds,0.89
504,Kindu,76,NE,2021-06-01 02:10:13,83,-2.95,25.95,70.45,broken clouds,2.53
505,Assai,27,NE,2021-06-01 02:10:14,94,-23.3733,-50.8414,62.46,scattered clouds,2.17
506,Kropachevo,92,NE,2021-06-01 02:10:14,86,55.0112,57.9896,51.01,overcast clouds,2.62
507,Yurla,64,NE,2021-06-01 02:10:14,61,59.3259,54.3223,43.14,broken clouds,1.39
508,Antanifotsy,37,NE,2021-06-01 02:10:14,98,-19.65,47.3167,52.09,scattered clouds,1.12
509,Kursk,0,NE,2021-06-01 02:10:15,93,51.7303,36.1939,40.75,clear sky,6.71
510,Atar,30,NE,2021-06-01 02:10:15,37,20.5169,-13.0499,86.83,scattered clouds,5.99
511,Bonito,50,NE,2021-06-01 02:10:15,93,-21.1211,-56.4819,64.92,scattered clouds,2.8
512,Havre-Saint-Pierre,90,NE,2021-06-01 02:10:15,100,50.2334,-63.5986,43.16,overcast clouds,0.0
513,Paliambela,0,NE,2021-06-01 02:10:15,64,40.5114,22.5033,61.5,clear sky,3.74
514,Tezu,100,NE,2021-06-01 02:10:16,96,27.9167,96.1667,74.75,overcast clouds,1.52
515,Plock,100,NE,2021-06-01 02:10:16,87,52.5468,19.7064,46.36,overcast clouds,1.74
516,Nara,12,NE,2021-06-01 02:10:16,32,34.6851,135.8049,80.98,few clouds,1.63
517,Bouna,100,NE,2021-06-01 02:10:16,93,9.2667,-3.0,70.95,light rain,3.67
518,Kushima,7,NE,2021-06-01 02:10:17,59,31.4583,131.2333,78.15,clear sky,9.8
519,Palora,96,NE,2021-06-01 02:10:17,98,-1.7,-77.9333,65.14,overcast clouds,1.77
520,Kortkeros,7,NE,2021-06-01 02:10:17,52,61.8106,51.5806,37.4,clear sky,6.6
521,La Plata,100,NE,2021-06-01 02:10:17,68,-34.9215,-57.9545,63.0,moderate rain,7.34
522,Chitipa,80,NE,2021-06-01 02:10:18,82,-9.7024,33.2697,61.21,broken clouds,8.08
523,Paredon,68,NE,2021-06-01 02:10:18,71,16.0333,-93.8667,84.51,broken clouds,3.69
524,Athabasca,63,NE,2021-06-01 02:09:10,58,54.7169,-113.2854,69.55,broken clouds,1.92
525,Hellvik,40,NE,2021-06-01 02:10:18,85,59.9156,5.781,52.77,scattered clouds,0.94
